TimeStamp, Ax, Ay, Az, Gx, Gy, Gz
1420221591917844626, -9.550470, -9.337387, -16.043545, 1.587244, 1.353951, 1.546764
1420221591342566759, -13.220781, -10.165780, -18.629284, 1.514806, 5.158010, -1.538242
1420221599380292611, 2.566584, -3.541024, -14.652514, 3.507916, -0.678573, 0.803209
1420221589446919459, 0.399832, -15.758636, -9.497798, -6.040049, -0.001065, -1.578722
1420221593408618475, -15.157691, -9.907207, -5.573701, 0.694552, 7.670969, -2.249839
1420221602575671089, 1.467646, -1.975216, -7.077260, -0.791491, -0.811732, 0.356864
1420221601965613261, 6.710948, -5.415684, -14.034810, 1.822667, 2.193379, 0.198139
1420221600165407254, 1.326388, 2.161964, -19.612701, -0.791491, -4.935370, 1.741707
1420221597624932589, 8.018182, -7.419631, -13.194446, -0.480434, 0.470847, 1.326254
1420221600670472197, -0.404620, -10.608707, -17.934965, 6.352172, 4.753210, 1.315602
1420221592303041977, -3.859453, 0.553061, -12.770672, -1.794971, -4.009655, -0.393083
1420221601385552314, 1.927332, 6.117185, -17.741035, -1.941977, -1.847169, 0.167247
1420221589081919459, -0.363919, 1.675941, 8.477868, -0.405866, -0.102265, -0.238619
1420221602590672511, 1.642422, -2.305616, -7.955932, -0.934237, -0.938498, 0.322775
1420221603055714433, -3.672705, -2.571373, 7.888895, 2.776079, 1.937716, -1.169660
1420221590347153056, -1.000776, 2.975993, -0.744597, -1.059938, -2.997654, -1.277252
1420221593293558031, -10.302250, -8.231265, -13.285425, 1.983522, 2.977414, 0.762729
1420221588686919459, 0.569820, 3.524265, 8.801085, -0.466586, -0.368582, -0.052198
1420221602845696541, 7.821857, -12.167333, -19.612701, 13.116601, 3.908455, 1.739577
1420221597009740217, -9.789890, 2.873042, 6.145916, -0.423975, -0.256729, -3.422695
1420221589962033937, -5.676652, -10.953473, -13.462596, -6.204100, -3.514307, 3.424825
1420221594219038711, -6.684611, 3.672705, 1.766921, 1.055677, 0.238619, -1.051416
1420221602740686731, 13.242330, -3.031059, -16.958130, 0.454868, -0.896953, -0.474043
1420221595509439449, -8.738836, -10.587160, 1.872266, 1.282578, 7.155381, -3.275688
1420221590067066424, -8.769960, -14.674062, -19.012356, 0.499609, 3.319364, -0.341950
1420221595384415549, -12.808979, -9.914390, -12.552799, 0.757403, 4.277037, -1.226119
1420221601070518231, -2.047042, -9.203311, -17.276560, 3.806190, 0.665790, 1.801362
1420221598390111023, -6.596025, -6.366182, -13.048399, -2.131594, -1.798166, -2.191249
1420221595054352453, 1.915361, -6.366182, -16.156073, -1.831190, -4.107660, -0.233293
1420221588991919459, 0.356736, 3.466804, 9.900024, -0.066046, -0.143811, -0.118244
1420221600180409183, 0.430956, -4.819528, -19.612701, 0.057524, -5.395565, 1.068460
1420221596549625183, -0.696713, -7.891289, -13.828909, 1.181378, -4.709534, 2.417085
1420221596294580456, -9.224859, 3.663129, 1.630451, 1.680987, 0.786165, -2.298841
1420221596024533098, -9.504981, -7.975086, -11.386824, 1.400823, 2.185923, 0.460194
1420221599710345807, -16.086641, 2.322376, -1.936909, 0.989631, -5.371063, 1.489240
1420221602830695263, 8.911219, -9.062054, -18.569427, 10.763432, 3.371562, 1.493501
1420221592002888197, -13.802573, -11.540052, -14.482526, 1.213336, 5.404087, -0.961934
1420221593488660523, -14.712370, -0.509965, 1.254562, 2.573679, 5.175055, -2.221076
1420221592473129119, -4.228160, -7.326257, -11.949461, 0.621049, -4.443218, 2.746252
1420221593008408235, -1.333570, -4.295198, -15.076288, -0.746750, -3.798733, 0.365386
1420221591302548583, -10.972627, -9.871294, -19.612701, 1.470065, 2.853843, -0.180030
1420221592017895886, -14.197616, -11.839328, -13.388376, 0.895887, 6.061355, -1.419997
1420221597744970125, 8.231265, -2.315193, -3.052607, 7.102118, 0.334493, 0.644485
1420221595874506788, -5.161899, -3.179500, -16.081852, -0.035154, -4.326039, 2.136920
1420221599350287775, 13.005303, -3.976769, -10.465055, 3.723099, -5.070659, 0.327036
1420221589116919459, 0.114922, 3.739743, 7.635109, -0.984304, -0.089482, -0.615723
1420221591257528135, -7.273585, -8.358158, -17.501614, 1.071656, -0.317449, 0.736098
1420221591127469063, 4.707001, -2.612074, -10.532093, 0.665790, -5.040831, 3.154248
1420221588801919459, 0.605733, 4.070143, 9.026140, -0.190682, -0.454868, -0.247141
1420221599920375747, 0.529119, -11.640609, 5.274426, 4.202468, 7.136207, -2.664226
1420221602045620845, 4.347870, -5.705383, -5.767632, 0.556068, 2.535329, -0.604005
1420221603230729343, -1.362301, 5.504270, 8.683769, 0.640224, 0.071373, -0.528371
1420221593368597451, -15.959748, -9.993398, -11.384429, 1.279383, 6.095443, -1.243164
1420221603365740845, -0.593762, 5.394136, 8.142680, 0.159790, -0.154463, -0.117179
1420221596309583087, -8.456321, 6.217742, 3.445256, 0.943824, -0.458064, -1.839712
1420221589771975151, -1.012747, 5.329493, -1.436521, 2.615224, -0.909736, 0.661529
1420221588716919459, 0.521936, 4.139575, 8.875306, -0.150202, -0.442085, -0.035154
1420221591532653095, -6.411672, -4.249708, 4.390966, -0.836233, -1.336907, -3.236273
1420221592838318883, -8.674192, 8.233660, 9.540894, 1.144094, -0.645550, -2.370213
1420221598830203951, 8.942344, -2.813187, -13.163321, -6.687730, -2.088984, -0.169377
1420221601855602833, -1.283292, -3.383007, -10.778696, 1.404019, -1.931324, 0.116114
1420221602915702505, 3.095703, 4.333505, -12.370840, 18.025339, 2.974218, -1.370995
1420221594429146987, -0.737414, 0.107739, -9.282320, 0.822384, -4.288754, 2.795254
1420221599255272461, -3.543418, 1.426944, -18.499996, -6.971090, -3.308711, -2.080462
1420221594679275887, -13.687651, -7.987057, -15.263036, 1.408280, 2.552374, -0.367516
1420221597985023462, 0.644040, 1.944092, -17.594988, -3.036004, -3.437608, -0.808536
1420221596749660263, -10.465055, -7.747637, -12.679692, 0.658333, 1.374191, 0.361125
1420221592413098363, -2.102109, -0.553061, -10.184934, 0.668986, -3.711381, 3.180880
1420221599695343389, -5.875371, -0.627281, -19.612701, 3.082875, -2.712163, 1.439172
1420221595489435625, -10.795456, -10.201694, 0.557849, 0.982174, 6.813431, -3.229882
1420221588986919459, 0.349553, 3.313575, 10.022128, -0.055394, -0.145941, -0.117179
1420221588951919459, 0.294487, 3.471592, 10.101137, -0.208792, -0.100135, -0.111853
1420221592763279463, -10.886436, -11.295844, -1.489193, 1.723598, 7.136207, -2.039981
1420221594234046445, -4.582502, 4.707001, 1.833959, 0.616788, -0.833037, -0.820254
1420221602080624163, 2.547431, -4.218584, -4.783615, -0.634898, 2.482066, -0.824515
1420221590692271399, -6.880936, -13.723564, -18.195932, 0.791491, 2.749448, 1.824798
1420221600830492263, -0.785298, -3.150769, 6.837840, -3.676228, -2.029329, -2.837864
1420221597935012652, -2.329558, 3.320758, -6.148310, -6.045376, -3.146791, -2.854909
1420221589516919459, 0.210690, -13.464991, -9.636662, -3.475958, -1.189900, -1.474326
1420221600765484414, -5.025429, -12.983756, 11.168951, 2.197640, 4.154531, -1.443433
1420221596444606766, 2.205060, -4.642357, -11.791444, -1.124919, -3.258644, 0.148072
1420221592978392467, -1.932121, -0.141258, -13.065159, -2.456500, -3.527091, -0.233293
1420221591437609927, -11.889606, -10.948685, -3.181894, 3.483415, 5.611813, -2.784601
1420221590227115928, -9.787497, 8.006210, 4.965574, 4.132161, 1.428520, -2.349973
1420221588906919459, 0.385466, 3.940856, 9.469068, -0.284426, -0.209857, -0.246076
1420221602685681517, 7.951144, 0.615310, -13.134590, -0.903344, -0.747816, -0.811732
1420221590162095817, -6.335058, -13.833697, -0.035913, 2.269013, 7.139402, -2.527873
1420221596384596242, -3.217807, 0.102951, -4.678270, -2.274339, -3.051983, -0.929976
1420221591022421351, -0.653617, 4.632780, -11.130644, -2.788862, -3.242665, 1.924933
1420221594299079959, -2.099715, -0.126893, -6.133945, -1.475391, -3.880758, 0.166181
1420221589831993715, -2.504335, 1.654393, -1.168370, -0.580569, -1.690575, 2.785666
1420221591997885634, -13.778631, -11.535264, -14.899117, 1.347559, 5.228318, -0.813862
1420221598270085079, 1.355118, -2.667141, 10.481815, 3.575027, 1.698032, -1.478587
1420221588586919459, -0.378284, 4.774038, 8.066066, -0.470847, -0.164051, 0.099070
1420221590462188637, -0.270545, 2.023100, -13.024457, 0.139550, -2.379801, 2.098571
1420221589872006091, -5.978322, -3.991134, -11.176133, -1.949434, -1.694836, 3.779558
1420221602865698245, 7.388506, -11.415554, -19.612701, 15.588015, 3.732687, 1.608549
1420221595019345761, -1.132457, 1.716643, -9.284714, -3.213903, -4.324974, -0.942759
1420221591482630375, -13.206416, 5.324705, 6.047753, 2.643986, 1.065264, -2.694054
1420221595339406945, -9.988609, -7.680599, -12.782643, 1.892975, 2.656770, 0.242880
1420221602715684361, 8.300697, 11.631032, -10.465055, 1.559547, -3.376888, -0.167247
1420221601125524182, 1.041478, -15.172056, -10.948685, 3.257579, 5.507417, 2.129464
1420221599600328075, 2.164358, 6.002264, 3.818752, -6.476808, -2.463957, -1.185639
1420221595064354365, 0.375890, -9.684546, -15.138537, -0.455933, -3.874367, 0.302535
1420221598915217653, 1.879448, 1.122881, -15.734694, 5.881325, -5.371063, 3.535613
1420221594344103161, -2.494758, -2.590526, -9.227253, -2.238121, -3.747600, 0.241815
1420221591842806181, -6.136339, -4.467580, -10.417171, 0.596548, -3.024286, 2.477805
1420221601625578282, -1.106121, -12.155362, 3.849876, 3.053048, 3.237339, -0.497478
1420221596484613782, 3.421314, 1.537078, -7.457938, 1.946238, -5.064267, 1.735316
1420221596194562916, -11.451467, -10.204087, -3.835511, 0.508131, 7.321562, -2.871953
1420221590572222671, -2.353500, -0.387861, -15.567100, -0.218379, -3.502589, 3.382215
1420221602670680095, 5.609614, -2.272097, -12.756307, -0.924650, -0.968325, -0.684965
1420221589942027749, -7.034164, -8.396465, -10.534488, -5.652293, -3.827495, 3.723099
1420221593933891765, -9.255983, -6.153099, -13.680469, 1.065264, 1.161138, 1.169660
1420221591907839500, -9.332599, -8.726865, -16.694769, 1.506284, 0.829841, 1.724663
1420221598130054811, -1.290475, -10.084377, -19.093758, 2.875149, 0.410127, 1.070591
1420221597604926333, 7.790732, -3.402161, -13.438654, -1.383778, 0.206661, 0.923584
1420221591572671271, -4.386178, 1.515530, 1.544260, 0.855407, -2.621616, -1.680987
1420221597970020219, -1.379060, 2.595315, -12.145785, -4.696751, -3.376888, -1.380583
1420221594969336201, -5.688623, -0.083797, 0.363919, -0.765925, -3.197924, -1.307079
1420221600770485057, -5.602432, -14.863204, 15.725117, 2.190184, 2.854909, -2.122007
1420221600090397609, -0.016759, 4.204218, -10.752359, -3.126551, -2.631203, 0.399474
1420221601770593971, 2.444480, -2.348712, -11.484985, -4.628574, -2.146508, -2.814429
1420221600095398252, 0.497994, 3.490746, -12.241553, -2.763296, -2.975284, 0.715858
1420221594804304653, -13.072341, -11.259931, -5.437232, 2.032525, 7.532485, -3.022155
1420221599030236191, -0.670376, -14.954184, -14.604630, 4.543353, 5.419000, 0.058590
1420221596759662017, -10.582372, -7.824251, -12.691663, 0.680704, 2.074070, 0.191748
1420221594404134097, -11.434708, -1.024718, -4.508282, 2.442651, -4.425108, 3.762514
1420221600120401467, 1.472434, -1.048660, -9.593566, -0.757403, -4.543353, 1.151551
1420221590642248679, -3.897760, -6.533776, -16.261417, 0.592287, 0.189617, 2.869822
1420221599570323239, 2.743755, -0.071826, 10.060435, -3.094593, -2.932673, -1.443433
1420221594549208859, -6.023811, -4.290410, -12.095507, 0.166181, -4.680772, 1.353951
1420221591092453159, 1.606509, -9.737218, -14.935030, 0.834102, -3.302320, 2.950783
1420221588611919459, -0.359130, 5.530606, 8.267179, -0.444215, -0.252468, -0.020240
1420221598930220071, -0.105345, 10.572795, -5.243302, -0.810666, -4.148139, 1.645833
1420221589491919459, -0.162806, -4.163517, -9.804255, -3.660249, -0.460194, -1.212271
1420221599730349031, -0.296881, -4.498705, -13.177686, 1.995240, -5.359345, 0.792557
1420221602615674881, 1.551443, -2.911349, -9.421184, -1.064199, -1.139833, 0.076699
1420221597414866901, -4.532224, -5.968745, 5.473145, -2.041047, -0.931041, -1.201618
1420221595104362013, 0.414197, 3.445256, -7.898471, 4.870389, -5.378520, 3.919108
1420221591117464519, 4.659117, -1.956063, -7.699753, 2.132659, -5.670403, 3.565440
1420221594083969105, -13.522451, -7.635109, -5.887342, -0.208792, 7.498396, -2.865561
1420221596794672965, -12.497733, -8.829816, -15.186421, 0.175769, 4.230165, -0.526241
1420221590862348647, -12.105083, -2.449268, -0.840365, 3.308711, 3.768906, -1.748099
1420221591947860004, -10.896012, -9.287108, -15.267824, 1.529720, 2.883671, 0.761664
1420221599840365459, 2.274492, -15.559916, -10.070012, 4.729774, 5.450958, 0.413323
1420221602060622267, 3.916914, -5.655105, -5.317522, -0.037284, 2.509763, -0.712662
1420221597084763677, 5.403713, 0.059855, -7.034164, -0.760599, -2.700445, -1.827994
1420221596184561162, -12.236765, -10.421960, -4.989516, 0.197074, 7.304518, -2.892193
1420221594964335245, -5.602432, -0.296881, 1.941698, -0.634898, -3.149987, -1.430650
1420221594539203703, -4.220978, -4.891354, -13.924677, 0.713727, -4.617921, 1.613876
1420221593083447655, -4.924873, -1.108515, -14.460979, 0.006392, -3.783819, 2.402171
1420221593888868563, -6.703765, -12.006922, -5.858612, 1.298557, -1.803493, 1.236772
1420221591652708787, -1.956063, -0.567426, -10.577583, -1.736381, -4.120443, 0.102265
1420221589686948852, 2.662352, -5.851429, -2.944868, 4.244013, 2.022937, -2.307363
1420221601960612787, 6.993463, -4.618415, -13.804967, 1.803493, 2.255165, 0.221575
1420221590997409991, -2.901772, 3.555390, -6.071695, -1.019458, -2.834669, 1.490305
1420221600785486986, -2.877831, -9.883265, 18.667591, 0.939563, -0.197074, -2.629073
1420221592032903575, -13.828909, -12.054806, -10.596737, 0.793622, 6.672816, -1.705488
1420221596394597996, -2.375048, -0.943315, -5.868188, -2.314820, -3.200054, -0.836233
1420221591477628103, -13.335704, 3.464410, 4.970363, 3.151052, 1.644768, -2.670618
1420221589651938023, 3.043030, -10.881647, -9.629479, 2.488458, 1.760882, -2.571548
1420221594939330465, -6.715736, 0.828394, 6.131551, -0.475108, -2.362756, -2.065548
1420221597759974817, 0.150835, -11.147403, -5.547365, 8.479505, 3.276753, 0.213053
1420221593508671035, -12.727576, 3.485958, -0.596156, 1.456216, 2.238121, -2.124137
1420221598670171559, -14.267048, -9.454702, -3.435679, 3.524960, 5.870672, -1.751295
1420221592258018910, -4.752491, 1.735796, -1.759738, -0.552872, -3.904194, -1.315602
1420221597529902873, 3.799598, -3.732560, -15.049952, -5.596900, -0.841559, -0.725445
1420221589341919459, 0.780510, -15.014039, -2.231396, -11.064901, 0.617853, -0.168312
1420221600780486343, -4.189853, -12.265495, 18.358738, 1.303884, 0.660464, -2.592854
1420221600295423972, 3.907337, -19.481619, 0.349553, 3.877563, 8.374043, 1.072721
1420221599420299059, 2.585738, -7.309498, -16.290148, 5.681055, 4.368649, 1.568069
1420221592278029162, -4.673482, 1.252167, -6.110003, -1.577657, -3.971306, -0.997087
1420221601605576118, 1.438915, -16.043545, 1.479617, 3.005111, 5.212339, 0.054328
1420221596584631322, -2.621651, -2.027889, -14.769831, 0.400539, -5.128183, 2.077266
1420221602185634117, 1.398214, -1.821988, -7.132327, -0.381365, 0.282295, 0.322775
1420221595714478645, -1.347936, -2.918532, -16.412252, -2.316950, -4.371845, 0.173638
1420221597429871593, -4.005499, -4.577713, 1.312023, -1.988849, -1.246359, -1.012001
1420221588636919459, 0.146046, 5.128380, 8.161834, -0.682835, -0.305731, -0.073503
1420221593118466051, -6.442797, -3.679888, -16.321274, -0.523045, -4.109790, 2.009089
1420221593088450283, -5.190629, -2.288857, -14.865599, 0.174703, -3.899933, 2.482066
1420221595704476733, -1.740585, -0.158017, -14.504074, -2.635464, -4.364388, -0.082025
1420221597079762113, 4.323928, -0.538695, -5.911284, -0.831972, -2.592854, -1.872735
1420221596159556777, -14.489709, -8.805874, -8.746018, 0.104396, 6.795322, -2.642921
1420221603250731047, -1.055843, 5.700594, 8.022970, 0.403735, -0.001065, -0.494283
1420221594048951059, -16.352398, -7.915231, -10.153810, 0.711597, 6.550311, -2.127333
1420221592983395095, -2.008735, -1.108515, -13.795390, -2.377670, -3.570766, -0.199204
1420221591822795929, -5.374983, -5.360618, -12.186486, 1.474326, -4.122573, 2.675944
1420221592087931768, -11.604695, -11.130644, -3.246537, 1.462608, 7.412110, -2.603506
1420221592988397723, -1.912967, -2.015918, -14.650120, -2.225338, -3.600594, -0.141680
1420221597784980222, -3.423708, -18.059464, -2.743755, 6.739928, 4.244013, -0.813862
1420221601730589643, -4.623203, -5.216966, -3.548207, -7.224623, -2.058091, -2.923086
1420221590782312295, -9.507375, -15.033193, -7.022193, 0.658333, 6.827280, -1.188835
1420221595494436581, -10.357317, -10.158598, 1.017536, 0.976847, 6.775082, -3.277819
1420221592483134245, -5.530606, -6.327875, -11.880029, 0.726510, -4.189685, 2.665292
1420221598485131562, -8.336611, -0.849942, -16.019604, 0.616788, -2.683401, 1.449825
1420221597324838749, 1.122881, -16.079458, -5.683835, 4.090615, 5.465872, 1.263404
1420221592112944583, -11.597513, -11.896789, -1.450886, 3.039199, 5.852563, -2.841060
1420221590702275943, -7.362170, -12.964602, -18.210299, 0.562460, 3.154248, 1.489240
1420221594414139253, -1.723825, -5.152322, -4.580108, 2.784601, -5.012069, 1.261273
1420221592478131682, -4.697424, -6.780379, -12.164939, 0.702009, -4.302603, 2.713228
1420221598630162911, -3.354277, -19.613300, -0.256180, 3.225621, 5.231514, -0.246076
1420221592673232159, -14.755466, -10.632649, -16.153679, 0.140615, 5.350823, -1.393366
1420221597244813725, 2.477999, -0.797269, -17.590200, 3.780623, 0.292948, 2.283927
1420221592968387211, -1.417367, 1.115698, -10.419566, -2.535329, -3.551592, -0.363255
1420221589857001450, -3.634398, -1.381454, -5.391742, -0.915062, -1.689509, 3.707120
1420221596304582210, -8.597578, 5.573701, 2.726996, 1.166465, -0.070307, -1.960087
1420221593653747247, 0.629675, -0.074220, -13.761871, -2.325472, -3.920173, 0.306796
1420221599845366102, 2.389413, -15.653291, -8.085219, 4.367584, 5.635249, 0.211988
1420221594159007775, -11.712435, -5.085284, -1.960851, 1.362473, 5.482916, -2.532134
1420221591657711350, -1.561020, -0.237026, -11.722012, -1.572330, -4.238687, 0.255663
1420221591862816433, -7.153875, -8.097190, -12.593501, 0.407996, -1.578722, 2.115615
1420221594424144409, -0.567426, -0.387861, -8.836999, 1.365669, -4.429369, 2.681271
1420221597364851261, -6.804321, -5.106832, -0.517148, 3.833887, 4.307930, 0.762729
1420221593563699943, -7.587225, 2.616863, 1.273715, 0.124636, -3.096724, -0.727576
1420221595789491879, -0.852336, 3.617639, -8.169016, 2.717489, -4.832039, 4.014982
1420221599835364816, 1.776498, -15.516821, -11.585542, 5.132444, 5.194229, 0.591222
1420221592248013784, -4.678270, 1.601721, -0.385466, -0.100135, -3.783819, -1.596831
1420221591922847189, -9.670180, -9.540894, -15.792154, 1.585114, 1.622398, 1.417867
1420221601480562593, 1.379060, -4.101267, -13.412318, 3.010437, -0.924650, 1.152616
1420221600815490640, -0.265756, -2.329558, 10.316615, -2.440521, -1.886583, -2.911368
1420221591447614471, -11.006145, -9.193734, -2.980781, 3.712446, 4.909804, -2.931608
1420221598255081836, -0.296881, -10.086772, 7.407660, 3.527091, 3.725230, -0.775513
1420221592573180379, -8.798691, -9.342175, -15.425841, 0.998153, 0.615723, 1.417867
1420221600715477984, 0.533907, -18.650831, 5.494693, 3.855192, 6.814497, 0.547546
1420221602860697819, 6.907272, -10.785878, -18.095377, 14.498249, 3.713512, 1.768339
1420221601130524723, 1.549049, -15.545551, -9.792285, 3.251187, 5.854693, 2.066613
1420221600720478627, 0.919373, -19.189528, 7.371747, 2.792058, 6.274407, 0.477238
1420221590947387271, -5.662287, 2.487576, 0.081403, 0.231162, -1.945173, -0.363255
1420221596529621675, 0.423774, -5.238513, -12.404359, 0.022371, -4.893825, 2.195510
1420221595744483986, -2.456451, -8.995016, -17.173609, 0.304666, -4.320713, 1.188835
1420221601685584774, -2.590526, 3.679888, 7.881712, -2.168878, -2.220011, -2.053830
1420221591982877945, -13.285425, -10.702082, -15.840038, 1.579787, 4.572115, -0.281230
1420221592738266323, -10.309433, -11.044453, -1.213860, 0.237554, 8.028898, -2.232794
1420221593053431887, -1.994370, -5.880159, -9.452309, 3.089267, -5.028048, 1.894040
1420221590132086535, -5.959168, -13.697227, -7.496245, 1.424259, 7.022223, -2.186988
1420221600060393751, -0.802058, 3.265691, -5.669470, -4.056527, -2.678075, -1.129180
1420221597204801213, 7.766790, -0.088585, -14.223952, 2.613094, -3.109507, 1.049285
1420221594559214015, -6.394913, -3.897760, -9.363723, 0.060720, -4.861867, 1.066330
1420221589551919459, 1.611298, -14.824897, -11.520899, -1.740642, -1.211206, -1.252751
1420221601340547445, -1.860295, -1.283292, -13.120225, -4.236557, -2.111354, -1.483913
1420221598600156425, 1.175553, -17.695545, -9.459491, 4.580637, 5.318865, 0.569916
1420221588841919459, 0.304064, 4.029441, 9.069236, -0.361125, -0.331297, -0.263120
1420221596679647985, -9.457097, -6.193800, -13.725958, 0.908671, -1.693770, 1.426389
1420221595269393561, -8.350976, -8.497022, -11.133038, 0.856473, -0.188552, 1.608549
1420221590122083441, -6.339846, -13.510480, -10.467450, 1.089766, 6.762299, -1.987783
1420221602515665401, 1.115698, -0.955287, -6.900089, -0.312122, 0.295078, 0.290817
1420221596204564670, -11.173739, -9.574412, -2.506729, 0.943824, 7.182013, -2.841060
1420221591702734417, -0.809240, -3.825934, -13.460202, 0.855407, -4.361193, 1.833320
1420221599945378962, -8.288726, -4.568137, 4.448427, 2.358495, 0.076699, -3.243730
1420221601220534461, -2.262521, -5.758055, 19.613300, 2.939065, 0.395213, -2.118811
1420221592022898449, -14.082694, -11.954249, -12.665327, 0.849016, 6.255233, -1.510545
1420221591322557671, -11.568783, -9.761160, -17.195156, 2.111354, 4.125769, -0.780839
1420221590472191731, 0.421380, 3.469198, -3.687071, -0.083091, -2.899650, 2.071939
1420221597714960741, 2.980781, -18.088194, -16.790537, 2.775014, 0.136354, 1.342233
1420221594444154721, -4.297592, -2.444480, -13.481750, 0.248207, -3.890346, 2.697249
1420221602205636013, 0.950498, -0.845153, -8.669404, -0.523045, 0.231162, 0.452737
1420221601325545822, -2.296039, 0.237026, -7.848193, -4.973720, -2.165683, -1.854625
1420221588711919459, 0.502782, 3.892972, 8.832211, -0.178964, -0.429302, -0.021305
1420221601090520395, -0.790087, -3.004723, -16.486473, 4.687163, 1.961152, 1.843973
1420221590137088082, -5.784391, -13.699622, -5.959168, 1.578722, 7.119162, -2.286057
1420221592918360931, -4.654328, 1.094150, -2.549825, -0.264186, -3.875432, -0.586961
1420221590322145321, -1.505953, 2.597709, -0.349553, 0.552872, -3.048787, -1.911084
1420221597569915385, 5.628768, -3.342306, -15.581465, -2.540656, -0.302535, 0.205596
1420221597304832493, -2.985569, -16.505627, -7.936779, 3.960653, 4.919391, 2.394714
1420221588836919459, 0.349553, 3.967192, 9.176975, -0.338754, -0.346211, -0.263120
1420221591312553127, -11.334151, -9.756371, -18.576611, 1.921737, 3.563309, -0.414388
1420221593643741991, -0.799663, 0.536301, -12.246342, -2.212554, -3.923369, 0.189617
1420221592062918953, -12.071565, -12.871228, -4.905719, 0.506001, 7.624097, -2.424542
1420221602090625111, 1.817199, -5.269638, -4.912902, -0.646616, 2.234925, -0.787230
1420221598045036434, 7.158663, 6.421249, -19.612701, -0.479369, -3.110572, 1.159008
1420221593878863407, -5.535394, -8.547300, -4.417302, 1.166465, -2.963566, 1.157942
1420221600205412398, 0.869095, -2.183512, -18.586187, 2.904976, -2.249839, 1.152616
1420221596429604135, 1.343147, -3.327940, -10.481815, -2.115615, -3.256513, -0.345146
1420221592172975339, -8.896853, 6.943185, 9.727641, 1.623463, -0.197074, -2.860235
1420221589286919459, 0.778116, -7.010222, 4.865018, -12.714996, -0.248207, 0.879908
1420221597895004004, -5.793968, -1.240196, 4.132392, -4.865063, -2.971023, -3.560114
1420221590797319111, -10.158598, -14.312538, -3.397372, 1.010936, 6.890131, -1.394431
1420221601900607099, 4.412514, -0.191536, -19.612701, 0.990696, 0.383495, 0.262055
1420221590777310023, -9.461885, -15.327680, -8.123527, 0.643420, 6.705840, -1.078048
1420221600305425258, 0.852336, -19.613300, 5.027823, 4.237622, 8.207863, 0.886300
1420221595974524328, -7.730877, -6.315904, -9.876082, 1.059938, -0.042611, 1.025850
1420221594369116051, -0.598550, -4.639963, -13.563152, -1.640507, -3.236273, 0.523045
1420221591867818996, -7.204153, -8.386889, -13.299790, 0.555003, -1.299623, 2.103897
1420221596454608520, 1.750161, -6.033388, -15.586253, -0.027697, -3.203250, 0.543285
1420221589851999903, -3.280056, -0.742203, -3.988740, -0.753142, -1.726794, 3.621899
1420221597990024543, 1.546654, 1.563414, -19.096153, -2.424542, -3.397128, -0.586961
1420221594949332377, -6.078878, -0.469264, 5.147533, -0.558199, -2.847452, -1.851430
1420221601760592889, 0.976834, -2.707842, -8.925584, -5.562811, -2.603506, -2.948652
1420221593313568543, -11.743559, -9.354146, -13.994109, 1.505219, 3.905259, 0.254598
1420221599385293417, 1.843535, -6.586449, -17.642872, 3.671967, 0.038350, 1.218663
1420221599075243445, -0.708684, -19.613300, -0.610521, 4.444283, 5.814213, -0.436758
1420221602680681043, 7.627927, -0.940921, -12.986150, -0.822384, -0.860734, -0.785100
1420221592793295231, -11.966220, -9.708488, 2.487576, 3.634682, 4.081028, -2.622681
1420221603550756607, -3.126827, 6.121974, 9.129091, -0.362190, 0.096939, -0.068177
1420221596214566424, -10.565612, -8.942344, -0.864307, 1.346494, 6.905044, -2.821886
1420221590087072612, -8.808268, -14.085089, -18.131289, 0.479369, 4.837366, -1.074852
1420221595969523451, -7.718906, -6.550536, -10.031705, 1.055677, -0.259925, 1.076982
1420221602040620371, 4.453215, -4.797980, -6.110003, 0.678573, 2.560896, -0.559264
1420221599805360958, -2.121263, -7.522582, -19.467255, 7.209710, 2.564091, 1.145159
1420221598920218459, 3.193865, 2.322376, -16.321274, 5.611813, -5.756689, 3.120160
1420221599510313567, -0.718261, -7.086837, 10.498574, 2.661031, 3.892476, -0.863929
1420221599400295835, 0.541090, -10.141838, -19.612701, 4.982242, 2.039981, 1.642638
1420221592298039414, -4.127604, 1.096544, -11.978191, -2.039981, -4.001133, -0.597613
1420221588656919459, 0.339977, 4.158728, 8.487445, -0.739294, -0.283360, -0.061785
1420221599110249087, -3.337517, -6.797139, 2.324770, 4.946023, 5.005678, -1.825863
1420221595689473865, -2.487576, 3.809175, -10.994174, -2.354234, -4.379302, -0.398409
1420221594884319949, -11.077971, 2.990358, 0.318429, 1.235707, 2.524677, -2.802711
1420221596899705809, -12.009315, -10.888829, -5.085284, 0.565655, 8.654208, -2.458630
1420221602435657817, 3.368642, -1.024718, -9.366117, -1.110005, 0.521980, -0.209857
1420221595764487494, 6.787562, -1.134852, -19.612701, 2.656770, -4.683968, 2.409628
1420221594989340025, -4.256891, 0.804452, -3.375824, -1.268730, -3.817908, -0.904410
1420221597479887233, -0.062249, -0.359130, -8.626308, -3.717773, -0.902279, -0.637028
1420221596989733961, -13.553576, 6.880936, 3.485958, 1.801362, 1.435977, -2.907107
1420221588806919459, 0.639252, 4.101267, 9.078813, -0.205596, -0.445281, -0.249272
1420221591077446343, 2.489970, -8.597578, -13.170504, -0.683900, -3.542004, 2.831473
1420221594294077381, -2.442086, 0.387861, -5.731719, -1.367800, -3.693272, 0.116114
